location_type,folio,role,age,IQ,female,educ,school_type
4,527,1,70,111.6746,0,0,0
4,527,2,77,111.6746,1,3,0
4,527,3,19,111.6746,0,9,0
4,528,2,59,87.86299,1,4,0
4,529,2,32,125.8906,1,12,0
4,530,1,37,120.5921,0,12,0
4,530,2,34,115.7481,1,12,0
4,530,3,12,123.3164,1,7,1
4,530,3,15,118.1579,0,9,0
4,530,3,5,116.7746,1,0,0
4,531,1,43,122.5538,0,16,0
4,531,2,45,127.1602,1,11,0
4,531,3,13,124.6157,1,7,2
4,532,1,24,113.6103,0,6,0
4,533,1,38,115.8047,0,12,0
4,533,2,34,110.5075,1,9,0
4,533,3,9,100.1354,0,2,1
4,533,3,16,111.0363,1,10,2
4,534,3,20,111.0241,1,9,0
4,535,1,54,102.3071,0,3,0
4,535,2,63,86.6487,1,6,0
4,535,3,26,112.7215,0,16,0
4,536,2,28,124.21,1,12,0
4,537,3,5,80.60432,1,0,0
4,538,1,53,111.0965,0,2,0
4,538,2,42,96.96481,1,3,0
4,538,3,16,94.94273,1,8,1
4,538,3,13,113.7791,0,4,1
4,538,3,23,102.8473,1,6,1
4,538,3,18,77.94946,1,9,0
4,538,3,21,91.07153,0,9,0
4,538,3,14,91.57751,1,7,1
4,539,1,48,104.2695,0,16,0
4,540,3,11,89.65115,0,3,0
4,541,1,81,125.3321,0,18,0
4,541,2,65,125.3321,1,18,0
4,542,1,55,102.9309,0,2,0
4,542,2,46,85.17896,1,2,0
4,542,3,30,102.9309,0,9,0
4,542,3,31,102.9309,0,12,0
4,542,3,22,120.6829,1,9,0
4,543,2,41,110.1271,1,3,0
4,544,3,3,94.98331,1,0,0
4,545,2,65,116.1081,1,3,0
4,546,2,48,75.32993,1,9,0
4,547,1,34,133.3859,0,6,0
4,547,2,36,93.48283,1,6,0
4,547,3,7,108.4353,1,1,0
4,547,3,14,136.0155,0,7,0
4,548,2,64,140.6686,1,9,0
4,549,2,28,119.8578,1,16,0
4,550,1,53,93.0751,0,6,0
4,550,2,51,90.89711,1,6,0
4,550,3,34,94.78603,1,9,0
4,550,3,29,93.0751,0,12,0
4,550,3,33,93.54218,1,9,0
4,550,3,25,93.0751,1,12,0
4,551,1,62,87.40751,0,0,0
4,551,2,62,114.7022,1,0,0
4,552,1,28,119.8578,0,9,0
4,553,2,33,88.66051,1,11,0
4,553,3,5,108.7368,0,0,0
4,554,2,48,113.9161,1,1,0
4,555,2,67,81.98127,1,3,0
4,556,1,34,110.5075,0,16,0
4,556,2,33,113.0689,1,16,0
4,556,3,3,111.7882,0,0,0
4,556,3,4,111.7882,1,0,0
4,557,2,34,100.0265,1,6,0
4,558,1,25,103.7724,0,8,0
4,559,1,39,115.0893,0,9,0
4,560,3,11,106.8654,1,5,1
4,561,1,42,96.96481,0,3,0
4,562,2,32,110.5357,1,16,0
4,563,2,63,65.0766,1,2,0
4,564,1,36,80.05079,0,12,0
4,564,2,29,71.89377,1,9,0
4,564,3,9,104.4324,1,2,1
4,564,3,10,119.5568,0,3,1
4,565,3,3,90.32614,0,0,0
4,566,3,2,83.67984,1,0,0
4,567,2,23,92.61492,1,6,0
4,568,2,38,105.8325,1,11,0
4,568,3,11,120.3956,1,5,1
4,569,1,40,103.0991,0,12,0
4,569,2,36,84.94376,1,12,0
4,569,3,14,96.92323,0,7,1
4,569,3,13,113.7791,1,4,1
4,570,2,29,92.94862,1,4,0
4,571,1,30,100.2399,0,7,0
4,571,2,26,113.8199,1,16,0
4,571,3,2,112.0718,1,0,0
4,571,3,7,122.1558,1,0,0
4,572,1,37,120.5921,0,5,0
4,572,2,28,78.97479,1,5,0
4,572,3,10,76.85273,1,4,1
4,572,3,2,95.17887,1,0,0
4,572,3,1,95.17887,0,0,0
4,572,3,6,104.2959,1,0,1
4,573,1,22,105.8089,0,9,0
4,573,2,24,86.96153,1,9,0
4,573,3,1,96.38519,1,0,0
4,574,1,40,97.81416,0,6,0
4,574,2,50,84.61826,1,9,0
4,574,3,9,98.46426,0,0,0
4,574,3,14,112.9604,1,8,1
4,575,2,30,105.4518,1,9,0
4,575,3,3,104.7095,0,0,0
4,576,1,55,119.4756,0,2,0
4,576,3,26,98.23469,1,6,0
4,576,3,25,105.8299,1,12,0
4,577,1,65,94.72063,0,6,0
4,577,2,62,89.65257,1,6,0
4,578,3,4,94.78262,1,0,0
4,579,1,29,98.21233,0,9,0
4,580,1,37,110.5254,0,6,0
4,580,2,31,109.3711,1,7,0
4,580,3,14,96.92323,1,7,1
4,580,3,7,104.4281,0,0,0
4,581,1,37,80.32524,0,16,0
4,581,2,33,103.3055,1,9,0
4,581,3,3,91.81538,0,0,0
4,582,2,18,94.2835,1,16,0
4,583,2,44,87.97152,1,0,0
4,584,1,41,99.88912,0,8,0
4,585,3,25,98.54813,0,16,2
4,586,1,36,119.1946,0,11,0
4,586,2,34,120.9886,1,6,0
4,586,3,11,115.8855,1,5,1
4,586,3,15,112.8007,0,7,0
4,586,3,17,109.8958,0,10,1
4,587,1,31,82.08714,0,12,0
4,587,2,25,103.7724,1,12,0
4,587,3,7,93.45687,0,0,1
4,587,3,5,108.7368,0,0,0
4,588,1,41,105.0081,0,16,0
4,588,2,39,70.52299,1,9,0
4,588,3,12,123.3164,0,6,2
4,588,3,6,87.34369,0,0,2
4,589,3,4,82.64948,1,0,0
4,590,2,19,101.1473,1,9,0
4,591,1,33,81.83366,0,12,0
4,592,1,24,118.9401,0,12,0
4,593,1,54,120.7176,0,6,0
4,593,2,48,104.2695,1,9,0
4,594,1,42,109.5359,0,2,0
4,594,2,44,117.9214,1,11,0
4,594,3,17,104.5959,1,10,1
4,594,3,13,97.52417,1,7,1
4,594,3,19,109.5359,0,16,0
4,594,3,21,118.1022,0,16,1
4,595,2,33,117.9505,1,9,0
4,596,1,43,103.4466,0,9,0
4,596,2,38,100.8465,1,9,0
4,596,3,20,100.6815,0,9,0
4,596,3,17,78.0961,0,9,0
4,597,3,13,108.3608,1,7,0
4,598,3,21,107.2899,0,8,0
4,599,3,19,123.5151,1,16,0
4,600,1,32,105.4174,0,12,0
4,601,1,29,98.21233,0,9,0
4,602,1,33,117.9505,0,9,0
4,602,2,33,122.8322,1,9,0
4,602,3,11,84.31503,0,5,1
4,602,3,8,103.1555,1,2,1
4,603,3,27,92.68569,0,12,0
4,604,1,34,120.9886,0,16,0
4,604,2,30,126.2995,1,16,0
4,604,3,1,123.644,1,0,0
4,605,3,26,119.015,0,9,0
4,606,1,64,128.9731,0,16,0
4,606,2,60,128.9731,1,9,0
4,606,3,30,128.9731,1,16,0
4,607,1,31,87.54395,0,6,0
4,607,2,40,118.9539,1,4,0
4,607,3,25,98.54813,0,9,0
4,608,3,22,125.1772,0,16,0
4,609,1,68,112.7719,0,9,0
4,610,1,63,87.6556,0,6,0
4,611,1,38,111.9436,0,6,0
4,611,2,36,109.4086,1,8,0
4,611,3,10,119.5568,1,3,1
4,612,3,16,111.0363,1,10,2
4,613,3,8,77.11473,1,1,1
4,614,3,2,121.1906,0,0,0
4,615,1,47,79.28434,0,6,0
4,616,2,45,92.52753,1,9,0
4,617,1,33,113.0689,0,12,0
4,617,2,38,130.7629,1,12,0
4,617,3,3,124.7291,1,0,0
4,617,3,7,130.3555,1,1,2
4,618,1,25,82.87546,0,6,0
4,619,3,21,77.71338,1,12,0
4,620,3,19,85.35638,1,9,0
4,621,3,21,107.2899,1,9,0
4,622,2,24,97.62106,1,9,0
4,623,1,39,70.52299,0,0,0
4,623,2,22,71.10277,1,6,0
4,623,3,4,70.81288,1,0,0
4,624,1,54,121.7889,0,5,0
4,624,3,17,120.4957,1,9,1
4,624,3,25,114.2208,1,16,0
4,625,1,47,94.22909,0,6,0
4,626,1,27,114.0946,0,11,0
4,626,3,6,100.0578,0,0,0
4,627,2,53,84.71752,1,0,0
4,628,1,14,107.6147,0,7,0
4,629,2,40,87.24432,1,12,0
4,630,1,76,99.77953,0,6,0
4,630,2,72,99.77953,1,16,0
4,631,1,15,80.65739,0,6,0
4,632,1,28,109.637,0,9,0
4,632,2,28,119.8578,1,12,0
4,632,3,1,114.7474,0,0,0
4,632,3,0,114.7474,1,0,0
4,632,3,4,114.7474,1,0,0
4,633,1,36,130.5815,0,12,0
4,633,2,61,130.5815,1,1,0
4,634,3,6,95.81977,0,0,0
4,635,1,51,110.7909,0,16,0
4,635,2,56,102.3548,1,16,0
4,635,3,28,110.7909,0,16,0
4,636,1,74,99.27919,0,6,0
4,636,2,68,99.27919,1,0,0
4,636,3,34,94.78603,0,6,0
4,636,3,25,103.7724,1,9,1
4,637,1,26,124.21,0,12,0
4,637,3,0,124.21,1,0,0
4,638,1,44,86.64016,0,10,0
4,638,2,43,72.98404,1,11,0
4,638,3,0,97.08444,1,0,0
4,638,3,17,87.60669,0,11,0
4,638,3,10,97.96392,1,4,0
4,638,3,14,114.9749,0,9,0
4,638,3,6,90.5743,0,0,0
4,639,1,48,94.623,0,6,0
4,640,3,3,104.8036,1,0,0
4,641,3,9,108.7294,1,3,1
4,642,2,52,132.9484,1,12,0
4,642,3,27,124.799,1,18,1
4,642,3,26,124.21,0,18,0
4,643,3,2,100.5298,0,0,0
4,644,2,27,113.8229,1,0,0
4,644,3,4,94.46797,0,0,0
4,644,3,4,103.4226,0,0,0
4,644,3,4,109.7932,0,0,0
4,645,1,56,96.71487,0,6,0
4,646,2,28,99.4163,1,16,0
4,647,1,31,125.7415,0,12,0
4,647,2,27,103.3901,1,9,0
4,647,3,1,113.9625,1,0,0
4,647,3,5,112.7557,0,0,0
4,648,3,27,80.38246,1,12,0
4,649,2,42,86.69679,1,9,0
4,650,1,64,93.88641,0,0,0
4,651,3,4,111.0449,0,0,0
4,651,3,7,105.7564,1,9,2
4,652,3,1,102.3099,0,0,0
4,653,2,23,102.8473,1,9,0
4,654,3,17,115.1958,1,11,2
4,655,1,29,119.2672,0,9,0
4,655,2,24,119.2672,1,12,0
4,656,3,21,113.943,1,9,0
4,657,1,46,113.6653,0,9,0
4,657,2,41,115.2461,1,6,0
4,657,3,14,112.9604,0,7,1
4,657,3,11,111.3755,0,5,1
4,658,1,44,117.9214,0,9,0
4,658,2,46,104.1699,1,9,0
4,658,3,13,119.1974,1,8,1
4,659,3,1,95.67878,1,0,0
4,660,1,46,94.67442,0,9,0
4,660,2,49,94.1795,1,9,0
4,661,1,59,94.12975,0,5,0
4,661,2,44,116.0552,1,12,0
4,661,3,17,87.92044,0,10,0
4,662,2,30,79.3922,1,6,0
4,662,3,3,87.28651,1,0,0
4,663,1,91,73.83244,0,3,0
4,664,1,78,98.84802,0,6,0
4,664,2,68,98.84802,1,0,0
4,664,3,28,94.30592,0,11,0
4,664,3,27,103.3901,0,9,0
4,664,3,38,98.84802,0,11,0
4,665,2,59,99.79972,1,6,0
4,666,1,51,80.50066,0,9,0
4,666,2,52,91.50198,1,9,0
4,666,3,20,100.6815,1,11,0
4,666,3,14,96.92323,0,6,1
4,666,3,23,107.9634,1,9,0
4,667,1,36,84.94376,0,16,0
4,668,3,21,101.8838,1,11,2
4,669,1,72,130.7629,0,6,0
4,669,2,69,130.7629,1,5,0
4,669,3,38,130.7629,0,16,0
4,670,1,29,114.0035,0,9,0
4,670,2,28,99.4163,1,9,0
4,670,3,6,112.7719,1,0,0
4,670,3,0,108.7306,0,0,0
4,671,1,36,80.05079,0,9,0
4,671,2,39,80.42661,1,6,0
4,671,3,8,98.81538,1,2,1
4,671,3,1,85.04704,1,0,0
4,671,3,5,76.5854,0,0,0
4,671,3,7,89.35703,1,0,1
4,672,2,32,79.82592,1,6,0
4,672,3,3,80.69435,0,0,0
4,673,1,15,74.21399,0,9,0
4,674,1,47,114.1554,0,9,0
4,674,2,47,104.1922,1,6,0
4,674,3,21,101.6458,1,9,0
4,674,3,20,105.8528,1,9,0
4,674,3,23,82.38258,1,9,0
4,675,3,9,113.0263,1,2,1
4,676,1,38,90.01598,0,2,0
4,677,1,49,120.2301,0,12,0
4,677,2,45,117.2652,1,12,0
4,677,3,16,105.6718,1,11,2
4,677,3,22,100.8508,1,16,1
4,677,3,11,115.8855,0,5,2
4,678,3,9,91.0692,0,1,0
4,679,1,72,92.31226,0,6,0
4,679,2,74,103.033,1,6,0
4,679,3,38,115.9096,1,16,0
4,680,2,30,74.18028,1,6,0
4,681,3,4,105.2138,1,0,0
4,682,1,29,98.21233,0,12,0
4,683,2,56,96.71487,1,6,0
4,684,2,34,100.0265,1,9,0
4,684,3,6,87.34369,1,0,0
4,684,3,4,102.8193,0,0,0
4,685,2,28,114.7474,1,16,0
4,686,3,17,99.29592,1,9,1
4,687,2,30,126.2995,1,12,0
4,688,3,10,98.20477,0,5,1
4,689,1,29,98.21233,0,11,0
4,689,2,30,105.4518,1,9,0
4,689,3,6,108.5339,0,0,1
4,689,3,1,104.066,0,0,0
4,690,1,78,105.1856,0,6,0
4,690,2,74,105.1856,1,3,0
4,690,3,39,105.1856,0,9,0
4,691,1,77,110.9519,0,12,0
4,692,2,37,115.5588,1,11,0
4,693,1,33,83.48865,0,9,0
4,694,1,42,107.2328,0,16,0
4,694,2,64,111.4297,1,9,0
4,695,1,37,130.6588,0,16,0
4,696,1,68,115.2895,0,16,0
4,696,2,53,100.5449,1,9,0
4,696,3,13,130.034,0,8,2
4,697,1,45,116.9142,0,9,0
4,698,1,64,102.5358,0,9,0
4,699,1,47,84.26592,0,6,0
4,699,2,33,83.77883,1,6,0
4,699,3,9,100.1354,1,1,1
4,699,3,13,113.7791,0,5,1
4,699,3,3,95.5558,1,0,0
4,699,3,6,95.81977,1,0,0
4,700,3,6,133.9622,1,0,0
4,701,1,47,109.1738,0,2,0
4,701,2,37,95.42532,1,6,0
4,701,3,15,96.72904,0,8,1
4,701,3,10,93.93436,0,0,0
4,701,3,9,78.65056,0,2,1
4,702,1,27,92.68569,0,6,0
4,702,2,21,92.68569,1,9,0
4,702,3,4,92.68569,1,0,0
4,703,1,34,120.9886,0,12,0
4,703,2,34,105.267,1,9,0
4,703,3,6,108.5339,1,0,1
4,703,3,9,125.9173,0,3,1
4,704,2,55,113.9953,1,9,0
4,704,3,25,124.6693,1,16,0
4,705,3,18,83.39413,0,9,0
4,706,1,70,95.99405,0,0,0
4,706,2,66,95.81702,1,6,0
4,706,3,31,90.1545,0,9,0
4,707,2,27,114.0946,1,12,0
4,707,3,5,84.62325,0,0,0
4,708,2,28,109.637,1,9,0
4,709,1,29,114.0035,0,9,0
4,709,2,29,124.5309,1,9,0
4,709,3,3,112.0602,0,0,0
4,709,3,0,112.0602,0,0,0
4,709,3,9,113.0263,0,3,1
4,709,3,5,96.68002,1,0,0
4,709,3,1,112.0602,0,0,0
4,710,1,17,120.4957,0,11,0
4,710,2,34,105.267,1,4,0
4,711,1,38,120.7907,0,16,0
4,711,2,29,108.7397,1,9,0
4,711,3,2,114.7652,0,0,0
4,712,1,12,109.7351,0,7,0
4,712,2,33,113.0689,1,6,0
4,713,1,65,119.2098,0,4,0
4,713,2,66,119.2098,1,3,0
4,714,1,53,115.5441,0,16,0
4,714,2,54,115.5441,1,11,0
4,715,1,35,94.72971,0,4,0
4,716,1,32,131.0089,0,16,0
4,716,2,31,131.1983,1,9,0
4,716,3,2,131.1036,0,0,0
4,717,1,40,108.384,0,16,0
4,717,2,40,92.52924,1,9,0
4,717,3,3,106.6493,1,0,0
4,717,3,13,108.3608,1,6,2
4,717,3,9,117.3233,0,2,1
4,718,1,27,98.03791,0,6,0
4,718,2,26,91.64755,1,3,0
4,718,3,1,91.64755,0,0,0
4,718,3,7,85.25719,0,2,1
4,719,1,57,102.2915,0,6,0
4,719,3,24,97.62106,0,9,0
4,720,1,75,93.10999,0,16,0
4,721,1,60,118.5472,0,0,0
4,721,2,60,99.12897,1,0,0
4,721,3,18,76.62263,1,6,0
4,722,2,50,79.56449,1,4,0
4,722,3,32,105.4174,0,16,0
4,723,3,9,91.54147,0,3,1
4,724,1,42,122.6348,0,8,0
4,724,2,36,128.9805,1,9,0
4,724,3,14,123.6518,1,8,1
4,724,3,11,124.9057,0,4,1
4,725,1,60,121.6632,0,18,0
4,725,2,57,118.4714,1,12,0
4,726,1,58,110.0595,0,2,0
4,726,2,59,123.6732,1,3,0
4,726,3,28,99.4163,1,9,0
4,726,3,36,124.0875,1,16,0
4,727,1,62,89.65257,0,4,0
4,727,2,18,116.0622,1,11,0
4,728,1,55,124.9558,0,10,0
4,728,2,49,115.0199,1,6,0
4,728,3,22,125.6409,0,12,0
4,728,3,30,115.8756,1,9,0
4,728,3,24,113.6103,0,12,0
4,729,3,21,123.5083,0,12,2
4,730,3,18,88.83881,0,7,0
4,731,1,29,103.476,0,7,0
4,731,2,29,98.21233,1,9,0
4,731,3,9,104.4324,1,3,1
4,731,3,8,85.79499,0,2,1
4,732,1,60,142.6966,0,12,0
4,733,1,33,108.1872,0,16,0
4,733,3,10,98.20477,1,4,0
4,734,1,31,109.3711,0,9,0
4,735,1,38,110.8186,0,9,0
4,735,2,32,74.70762,1,6,0
4,735,3,9,95.83845,1,3,1
4,736,2,24,97.62106,1,12,0
4,737,2,60,79.59657,1,0,0
4,738,3,3,66.84734,1,0,0
4,739,1,35,105.3054,0,16,0
4,739,2,34,115.7481,1,9,0
4,739,3,14,118.3061,0,7,1
4,739,3,10,115.2864,1,3,1
4,739,3,17,104.5959,1,11,1
4,740,1,32,110.5357,0,7,0
4,741,1,42,91.8308,0,9,0
4,741,2,39,95.28203,1,9,0
4,741,3,11,88.8251,0,5,1
4,741,3,9,95.83845,1,2,1
4,742,1,47,84.26592,0,6,0
4,742,2,45,97.47506,1,6,0
4,742,3,17,104.5959,0,10,1
4,742,3,21,91.07153,1,9,0
4,743,1,29,98.21233,0,9,0
4,744,1,43,113.5302,0,6,0
4,744,2,43,108.4884,1,4,0
4,744,3,12,109.7351,0,5,1
4,744,3,5,100.6989,1,0,0
4,744,3,15,102.0863,0,8,1
4,744,3,17,99.29592,1,9,0
4,744,3,3,101.9237,0,0,0
4,744,3,22,90.93482,0,9,0
4,744,3,19,90.62003,0,9,0
4,745,1,28,99.4163,0,3,0
4,745,2,30,100.2399,1,8,0
4,745,3,7,89.35703,1,1,1
4,746,1,51,85.69888,0,6,0
4,746,2,34,79.06451,1,9,0
4,746,3,2,82.3817,1,0,0
4,747,1,26,91.50198,0,2,0
4,747,2,52,91.50198,1,5,0
4,748,3,13,102.9425,0,5,1
4,749,1,28,89.19555,0,12,0
4,749,2,28,89.19555,1,9,0
4,749,3,0,89.19555,1,0,0
4,750,2,40,124.2388,1,16,0
4,750,3,7,126.2556,0,1,2
4,750,3,8,124.8561,0,0,2
4,751,2,75,83.28692,1,2,0
4,752,1,36,92.68569,0,11,0
4,752,2,27,92.68569,1,9,0
4,753,1,56,102.3548,0,6,0
4,754,2,58,78.05193,1,0,0
4,754,3,40,113.6689,1,16,0
4,755,2,32,100.2991,1,12,0
4,756,1,70,104.968,0,0,0
4,756,2,59,111.7365,1,0,0
4,756,3,21,107.2899,0,8,0
4,756,3,29,108.7397,1,9,0
4,757,1,29,114.0035,0,10,0
4,757,2,28,109.637,1,9,0
4,758,1,51,122.0865,0,16,0
4,758,2,48,128.3859,1,9,0
4,758,3,18,116.0622,0,11,1
4,758,3,11,115.8855,0,4,1
4,758,3,23,118.1958,0,16,1
4,758,3,19,101.1473,0,9,0
4,759,1,46,118.4131,0,6,0
4,759,2,48,123.5626,1,5,0
4,759,3,21,96.47766,1,11,2
4,759,3,16,105.6718,1,9,0
4,759,3,20,79.99635,0,9,0
4,760,1,28,99.4163,0,9,0
4,760,2,28,94.30592,1,9,0
4,760,3,6,108.5339,0,0,0
4,761,1,23,85.18791,0,5,0
4,761,2,22,81.01879,1,5,0
4,761,3,7,89.35703,1,1,1
4,761,3,5,85.18791,0,0,0
4,761,3,1,85.18791,0,0,0
4,762,2,49,109.8098,1,8,0
4,763,1,56,91.07493,0,0,0
4,763,2,88,91.07493,1,3,0
4,764,2,59,99.79972,1,4,0
4,765,1,72,117.614,0,16,0
4,765,2,64,117.2775,1,9,0
4,765,3,33,117.9505,1,16,0
4,766,1,76,102.7786,0,6,0
4,766,2,69,75.02067,1,4,0
4,767,1,37,85.3586,0,10,0
4,767,2,32,120.7723,1,9,0
4,767,3,12,100.681,0,6,1
4,767,3,17,115.1958,1,11,1
4,768,1,25,114.2208,0,12,0
4,768,2,32,105.4174,1,9,0
4,769,3,20,121.3666,0,9,0
4,770,2,52,101.8636,1,6,0
4,771,1,38,80.9022,0,0,0
4,772,3,8,111.8358,1,1,2
4,773,3,5,124.8125,0,0,0
4,774,1,39,114.7474,0,16,0
4,775,2,68,93.81992,1,9,0
4,776,1,23,97.62106,0,9,0
4,777,1,39,120.0411,0,11,0
4,777,2,39,104.8773,1,11,0
4,777,3,18,94.2835,1,10,2
4,777,3,16,100.3073,0,10,2
4,777,3,3,104.8773,0,0,0
4,778,1,24,97.62106,0,9,0
4,778,2,27,81.98127,1,9,0
4,778,3,3,89.80116,1,0,0
4,778,3,0,89.80116,1,0,0
4,779,1,50,119.9946,0,18,0
4,779,2,47,129.1001,1,18,0
4,779,3,15,112.8007,0,8,1
4,779,3,18,121.5069,1,16,2
4,780,1,44,132.8963,0,16,0
4,780,2,43,132.8963,1,6,0
4,780,3,23,132.8963,0,12,0
4,780,3,22,132.8963,1,16,0
4,780,3,9,132.8963,1,3,0
4,781,2,65,113.0875,1,3,0
4,782,2,42,112.3668,1,16,0
4,783,2,30,121.0876,1,6,0
4,783,3,10,128.0976,0,4,1
4,783,3,13,86.68757,1,8,1
4,784,2,39,75.4748,1,6,0
4,785,2,77,100.546,1,0,0
4,786,1,22,110.7669,0,6,0
4,786,2,25,93.32391,1,6,0
4,786,3,5,102.0454,0,0,0
4,787,3,8,94.47525,1,2,1
4,788,3,8,68.43448,0,1,1
4,789,1,61,88.61976,0,0,0
4,789,2,29,82.42119,1,6,0
4,790,1,27,92.68569,0,4,0
4,791,1,49,83.75928,0,3,0
4,791,2,47,99.21066,1,6,0
4,791,3,24,86.96153,0,6,0
4,791,3,19,90.62003,1,6,0
4,791,3,26,103.4298,0,6,0
4,792,1,26,124.21,0,12,0
4,792,3,4,114.5117,1,0,0
4,792,3,6,100.0578,0,0,0
4,793,1,21,100.6299,0,12,0
4,793,2,60,100.6299,1,6,0
4,794,3,6,74.62956,0,0,0
4,795,2,65,119.2098,1,2,0
4,796,1,53,84.71752,0,2,0
4,796,2,46,113.6653,1,6,0
4,797,3,25,119.445,1,9,0
4,798,1,66,104.7338,0,3,0
4,798,2,64,111.4297,1,3,0
4,798,3,18,104.7338,1,16,0
4,798,3,27,98.03791,1,16,2
4,798,3,38,104.7338,1,9,0
4,799,2,46,99.42215,1,9,0
4,800,2,39,120.0411,1,0,0
4,800,3,12,109.7351,1,3,1
4,800,3,2,115.6998,0,0,0
4,801,1,38,110.0082,0,9,0
4,801,3,4,113.008,0,0,0
4,802,1,51,111.69,0,3,0
4,803,2,49,94.1795,1,6,0
4,804,1,43,93.36308,0,18,0
4,804,2,41,125.484,1,16,0
4,804,3,18,88.83881,1,11,2
4,804,3,13,124.6157,0,5,2
4,804,3,16,108.0754,1,8,0
4,805,1,38,119.6949,0,6,0
4,805,2,35,114.9969,1,9,0
4,805,3,5,132.8503,0,0,0
4,805,3,10,119.5568,1,4,1
4,805,3,11,111.3755,1,5,1
4,806,2,42,117.5008,1,6,0
4,807,1,35,85.92258,0,6,0
4,808,2,56,102.3548,1,6,0
4,809,1,56,105.6523,0,6,0
4,810,1,60,100.6299,0,12,0
4,811,1,36,128.9805,0,11,0
4,811,2,35,110.1512,1,10,0
4,811,3,7,89.35703,1,1,2
4,811,3,16,116.4008,1,10,2
4,812,1,42,81.07687,0,2,0
4,813,2,28,124.9682,1,16,0
4,814,1,49,113.5579,0,6,0
4,814,2,47,114.1554,1,6,0
4,814,3,14,112.9604,1,7,1
4,815,1,27,92.68569,0,12,0
4,815,2,20,90.33891,1,9,0
4,815,3,1,91.5123,1,0,0
4,815,3,3,91.5123,1,0,0
4,816,1,24,102.9508,0,6,0
4,817,1,37,110.5254,0,16,0
4,818,3,9,117.3233,1,4,1
4,819,1,70,117.5947,0,12,0
4,819,2,68,96.59246,1,2,0
4,820,2,27,92.68569,1,9,0
4,821,1,40,87.24432,0,3,0
4,821,2,48,94.623,1,2,0
4,822,1,56,119.2747,0,12,0
4,823,1,28,92.42162,0,6,0
4,823,2,26,103.4298,1,9,0
4,823,3,9,95.83845,1,3,1
4,823,3,5,84.62325,0,0,0
4,823,3,8,85.79499,0,2,1
4,824,1,44,97.95481,0,9,0
4,824,3,18,99.72818,1,8,2
4,824,3,20,111.0241,0,9,0
4,825,2,30,100.2399,1,6,0
4,826,1,22,105.8089,0,6,0
4,826,2,26,103.4298,1,9,0
4,826,3,2,104.6193,1,0,0
4,827,1,34,120.9886,0,11,0
4,827,2,34,89.54552,1,16,0
4,828,1,34,100.0265,0,6,0
4,829,1,42,96.96481,0,16,0
4,829,2,36,80.05079,1,6,0
4,829,3,8,107.4956,1,2,1
4,829,3,15,112.8007,0,9,2
4,829,3,19,111.6746,0,16,2
4,829,3,17,93.99596,0,10,1
4,830,2,27,108.7423,1,12,0
4,830,3,5,92.66109,1,0,0
4,830,3,6,133.9622,0,0,2
4,831,2,19,80.09274,1,7,0
4,832,1,60,100.6299,0,12,0
4,833,3,3,97.73109,1,0,0
4,834,1,36,109.4086,0,16,0
4,835,3,13,107.9948,1,7,0
4,836,1,36,104.5157,0,6,0
4,836,3,7,113.9561,1,0,0
4,837,1,66,117.6457,0,0,0
4,837,2,62,122.4907,1,0,0
4,837,3,15,112.8007,0,9,0
4,838,1,63,89.86331,0,6,0
4,838,2,53,95.26912,1,6,0
4,838,3,12,91.6268,1,3,2
4,838,3,20,111.0241,1,10,1
4,838,3,17,109.8958,1,8,1
4,838,3,14,107.6147,0,6,1
4,838,3,22,97.77915,1,12,0
4,838,3,15,102.0863,1,6,1
4,838,3,21,74.85316,0,0,0
4,838,3,23,97.77915,0,0,0
4,839,1,33,108.1872,0,9,0
4,839,2,39,124.9929,1,9,0
4,839,3,2,116.59,0,0,0
4,840,1,48,94.623,0,3,0
4,841,1,35,92.82533,0,3,0
4,841,2,44,82.97987,1,3,0
4,841,3,11,88.8251,0,4,1
4,841,3,8,98.81538,0,3,1
4,841,3,12,100.681,1,5,1
4,842,2,27,103.3901,1,12,0
4,843,3,30,105.4518,1,9,0
4,844,2,24,124.799,1,12,0
4,844,3,3,124.799,1,0,0
4,845,1,38,106.8249,0,9,0
4,845,2,37,85.3586,1,3,0
4,845,3,7,122.1558,0,1,1
4,845,3,14,112.9604,1,6,1
4,846,1,25,91.50198,0,2,0
4,847,1,60,111.1466,0,9,0
4,848,1,49,135.8604,0,18,0
4,848,2,50,109.8871,1,16,0
4,848,3,21,123.5083,1,16,2
4,848,3,14,123.6518,0,7,2
4,848,3,18,105.1729,1,12,2
4,849,1,30,110.6637,0,12,0
4,849,2,20,90.33891,1,9,0
4,849,3,1,100.5013,0,0,0
4,850,1,35,124.6883,0,16,0
4,850,2,27,81.98127,1,12,0
4,850,3,9,125.9173,0,3,1
4,850,3,7,109.8562,1,1,1
4,851,2,70,102.232,1,0,0
4,851,3,33,122.8322,0,16,0
4,851,3,24,81.63177,0,12,0
4,852,1,25,119.015,0,18,0
4,853,1,33,77.86621,0,0,0
4,853,3,8,77.11473,0,0,1
4,853,3,1,77.86621,1,0,0
4,853,3,0,77.86621,0,0,0
4,853,3,9,74.35359,1,1,1
4,854,3,10,89.66396,1,3,1
4,855,2,78,126.0633,1,9,0
4,855,3,58,126.0633,1,16,0
4,856,2,20,69.65377,1,6,0
4,857,2,28,73.86442,1,16,0
4,857,3,3,86.03838,1,0,0
4,858,2,21,85.66541,1,4,0
